Freq.	2/V(o5)	2/V(o9)	2/V(o10)	2/V(o12)	2/V(o15)	2/V(o20)
4.67735141287182e+000	(6.63346172817030e+001dB,-1.79999322476169e+002°)	(6.55825093149867e+001dB,-1.79999483568890e+002°)	(6.52167692814031e+001dB,-1.79999587798512e+002°)	(6.56169517823335e+001dB,-1.79999570030769e+002°)	(6.57312995908430e+001dB,-1.79999654443622e+002°)	(6.59295843499678e+001dB,-1.79999795809666e+002°)
4.68813382145249e+000	(6.63346172878432e+001dB,-1.79999320914315e+002°)	(6.55825093131070e+001dB,-1.79999482378393e+002°)	(6.52167692832027e+001dB,-1.79999586848289e+002°)	(6.56169517804469e+001dB,-1.79999569039588e+002°)	(6.57312995927533e+001dB,-1.79999653647032e+002°)	(6.59295843538759e+001dB,-1.79999795338958e+002°)
4.69894108605199e+000	(6.63346172837450e+001dB,-1.79999319348862e+002°)	(6.55825093149840e+001dB,-1.79999481185152e+002°)	(6.52167692814018e+001dB,-1.79999585895876e+002°)	(6.56169517804454e+001dB,-1.79999568046121e+002°)	(6.57312995908417e+001dB,-1.79999652848606e+002°)	(6.59295843538767e+001dB,-1.79999794867166e+002°)
4.70977326396936e+000	(6.63346172816946e+001dB,-1.79999317779799e+002°)	(6.55825093131046e+001dB,-1.79999479989161e+002°)	(6.52167692795997e+001dB,-1.79999584941267e+002°)	(6.56169517823311e+001dB,-1.79999567050364e+002°)	(6.57312995946623e+001dB,-1.79999652048339e+002°)	(6.59295843519216e+001dB,-1.79999794394286e+002°)
4.72063041263574e+000	(6.63346172837394e+001dB,-1.79999316207118e+002°)	(6.55825093168594e+001dB,-1.79999478790412e+002°)	(6.52167692813996e+001dB,-1.79999583984458e+002°)	(6.56169517766737e+001dB,-1.79999566052313e+002°)	(6.57312995889301e+001dB,-1.79999651246228e+002°)	(6.59295843538765e+001dB,-1.79999793920316e+002°)
4.73151258961464e+000	(6.63346172816889e+001dB,-1.79999314630814e+002°)	(6.55825093149804e+001dB,-1.79999477588899e+002°)	(6.52167692831997e+001dB,-1.79999583025443e+002°)	(6.56169517785582e+001dB,-1.79999565051960e+002°)	(6.57312995927507e+001dB,-1.79999650442267e+002°)	(6.59295843538773e+001dB,-1.79999793445253e+002°)
4.74241985260228e+000	(6.63346172878289e+001dB,-1.79999313050874e+002°)	(6.55825093168568e+001dB,-1.79999476384617e+002°)	(6.52167692831989e+001dB,-1.79999582064217e+002°)	(6.56169517804431e+001dB,-1.79999564049301e+002°)	(6.57312995889297e+001dB,-1.79999649636454e+002°)	(6.59295843519225e+001dB,-1.79999792969095e+002°)
4.75335225942788e+000	(6.63346172857784e+001dB,-1.79999311467293e+002°)	(6.55825093112213e+001dB,-1.79999475177560e+002°)	(6.52167692795970e+001dB,-1.79999581100776e+002°)	(6.56169517804421e+001dB,-1.79999563044331e+002°)	(6.57312995946600e+001dB,-1.79999648828782e+002°)	(6.59295843519219e+001dB,-1.79999792491840e+002°)
4.76430986805399e+000	(6.63346172816802e+001dB,-1.79999309880061e+002°)	(6.55825093130974e+001dB,-1.79999473967719e+002°)	(6.52167692813957e+001dB,-1.79999580135113e+002°)	(6.56169517804399e+001dB,-1.79999562037044e+002°)	(6.57312995927505e+001dB,-1.79999648019249e+002°)	(6.59295843499673e+001dB,-1.79999792013484e+002°)
4.77529273657674e+000	(6.63346172857726e+001dB,-1.79999308289170e+002°)	(6.55825093149740e+001dB,-1.79999472755089e+002°)	(6.52167692831955e+001dB,-1.79999579167225e+002°)	(6.56169517823245e+001dB,-1.79999561027435e+002°)	(6.57312995889270e+001dB,-1.79999647207850e+002°)	(6.59295843538770e+001dB,-1.79999791534026e+002°)
4.78630092322621e+000	(6.63346172898650e+001dB,-1.79999306694612e+002°)	(6.55825093149732e+001dB,-1.79999471539664e+002°)	(6.52167692849953e+001dB,-1.79999578197105e+002°)	(6.56169517823236e+001dB,-1.79999560015499e+002°)	(6.57312995889265e+001dB,-1.79999646394580e+002°)	(6.59295843519217e+001dB,-1.79999791053462e+002°)
4.79733448636672e+000	(6.63346172837191e+001dB,-1.79999305096378e+002°)	(6.55825093149712e+001dB,-1.79999470321437e+002°)	(6.52167692831945e+001dB,-1.79999577224749e+002°)	(6.56169517804372e+001dB,-1.79999559001230e+002°)	(6.57312995889260e+001dB,-1.79999645579435e+002°)	(6.59295843499671e+001dB,-1.79999790571790e+002°)
4.80839348449711e+000	(6.63346172796209e+001dB,-1.79999303494460e+002°)	(6.55825093112142e+001dB,-1.79999469100402e+002°)	(6.52167692813932e+001dB,-1.79999576250152e+002°)	(6.56169517823223e+001dB,-1.79999557984623e+002°)	(6.57312995908372e+001dB,-1.79999644762411e+002°)	(6.59295843558315e+001dB,-1.79999790089008e+002°)
4.81947797625110e+000	(6.63346172816655e+001dB,-1.79999301888849e+002°)	(6.55825093149686e+001dB,-1.79999467876552e+002°)	(6.52167692795918e+001dB,-1.79999575273307e+002°)	(6.56169517823209e+001dB,-1.79999556965672e+002°)	(6.57312995889258e+001dB,-1.79999643943504e+002°)	(6.59295843538772e+001dB,-1.79999789605114e+002°)
4.83058802039755e+000	(6.63346172837102e+001dB,-1.79999300279537e+002°)	(6.55825093149674e+001dB,-1.79999466649881e+002°)	(6.52167692831917e+001dB,-1.79999574294211e+002°)	(6.56169517823203e+001dB,-1.79999555944372e+002°)	(6.57312995889249e+001dB,-1.79999643122709e+002°)	(6.59295843538777e+001dB,-1.79999789120103e+002°)
4.84172367584082e+000	(6.63346172898502e+001dB,-1.79999298666514e+002°)	(6.55825093130879e+001dB,-1.79999465420382e+002°)	(6.52167692831911e+001dB,-1.79999573312858e+002°)	(6.56169517785481e+001dB,-1.79999554920718e+002°)	(6.57312995889249e+001dB,-1.79999642300022e+002°)	(6.59295843499678e+001dB,-1.79999788633975e+002°)
4.85288500162103e+000	(6.63346172857519e+001dB,-1.79999297049773e+002°)	(6.55825093130856e+001dB,-1.79999464188048e+002°)	(6.52167692795890e+001dB,-1.79999572329243e+002°)	(6.56169517842036e+001dB,-1.79999553894705e+002°)	(6.57312995870139e+001dB,-1.79999641475438e+002°)	(6.59295843519216e+001dB,-1.79999788146726e+002°)
4.86407205691444e+000	(6.63346172837012e+001dB,-1.79999295429306e+002°)	(6.55825093149624e+001dB,-1.79999462952874e+002°)	(6.52167692831893e+001dB,-1.79999571343360e+002°)	(6.56169517804312e+001dB,-1.79999552866326e+002°)	(6.57312995908338e+001dB,-1.79999640648954e+002°)	(6.59295843538765e+001dB,-1.79999787658353e+002°)
4.87528490103369e+000	(6.63346172836982e+001dB,-1.79999293805103e+002°)	(6.55825093149609e+001dB,-1.79999461714853e+002°)	(6.52167692849884e+001dB,-1.79999570355204e+002°)	(6.56169517804300e+001dB,-1.79999551835576e+002°)	(6.57312995889230e+001dB,-1.79999639820564e+002°)	(6.59295843519216e+001dB,-1.79999787168856e+002°)
4.88652359342816e+000	(6.63346172836951e+001dB,-1.79999292177156e+002°)	(6.55825093168382e+001dB,-1.79999460473978e+002°)	(6.52167692813866e+001dB,-1.79999569364771e+002°)	(6.56169517823154e+001dB,-1.79999550802451e+002°)	(6.57312995908328e+001dB,-1.79999638990265e+002°)	(6.59295843538765e+001dB,-1.79999786678229e+002°)
4.89778819368428e+000	(6.63346172898350e+001dB,-1.79999290545455e+002°)	(6.55825093130801e+001dB,-1.79999459230242e+002°)	(6.52167692813862e+001dB,-1.79999568372054e+002°)	(6.56169517785434e+001dB,-1.79999549766943e+002°)	(6.57312995908318e+001dB,-1.79999638158051e+002°)	(6.59295843499674e+001dB,-1.79999786186472e+002°)
4.90907876152585e+000	(6.63346172898320e+001dB,-1.79999288909993e+002°)	(6.55825093130784e+001dB,-1.79999457983638e+002°)	(6.52167692867870e+001dB,-1.79999567377048e+002°)	(6.56169517823134e+001dB,-1.79999548729049e+002°)	(6.57312995889222e+001dB,-1.79999637323920e+002°)	(6.59295843538751e+001dB,-1.79999785693581e+002°)
4.92039535681433e+000	(6.63346172816383e+001dB,-1.79999287270762e+002°)	(6.55825093130767e+001dB,-1.79999456734162e+002°)	(6.52167692795841e+001dB,-1.79999566379750e+002°)	(6.56169517804277e+001dB,-1.79999547688762e+002°)	(6.57312995850996e+001dB,-1.79999636487865e+002°)	(6.59295843519213e+001dB,-1.79999785199553e+002°)
4.93173803954918e+000	(6.63346172857305e+001dB,-1.79999285627751e+002°)	(6.55825093149529e+001dB,-1.79999455481805e+002°)	(6.52167692831832e+001dB,-1.79999565380152e+002°)	(6.56169517804254e+001dB,-1.79999546646077e+002°)	(6.57312995908305e+001dB,-1.79999635649883e+002°)	(6.59295843499667e+001dB,-1.79999784704387e+002°)
4.94310686986817e+000	(6.63346172816320e+001dB,-1.79999283980953e+002°)	(6.55825093111952e+001dB,-1.79999454226561e+002°)	(6.52167692795809e+001dB,-1.79999564378250e+002°)	(6.56169517823103e+001dB,-1.79999545600988e+002°)	(6.57312995908305e+001dB,-1.79999634809969e+002°)	(6.59295843499670e+001dB,-1.79999784208079e+002°)
4.95450190804772e+000	(6.63346172836766e+001dB,-1.79999282330358e+002°)	(6.55825093130720e+001dB,-1.79999452968423e+002°)	(6.52167692831806e+001dB,-1.79999563374038e+002°)	(6.56169517804233e+001dB,-1.79999544553490e+002°)	(6.57312995908302e+001dB,-1.79999633968119e+002°)	(6.59295843538761e+001dB,-1.79999783710628e+002°)
4.96592321450318e+000	(6.63346172857211e+001dB,-1.79999280675959e+002°)	(6.55825093149487e+001dB,-1.79999451707385e+002°)	(6.52167692813802e+001dB,-1.79999562367511e+002°)	(6.56169517823084e+001dB,-1.79999543503578e+002°)	(6.57312995908290e+001dB,-1.79999633124329e+002°)	(6.59295843538763e+001dB,-1.79999783212029e+002°)
4.97737084978918e+000	(6.63346172857179e+001dB,-1.79999279017746e+002°)	(6.55825093130688e+001dB,-1.79999450443440e+002°)	(6.52167692813794e+001dB,-1.79999561358664e+002°)	(6.56169517785366e+001dB,-1.79999542451245e+002°)	(6.57312995908287e+001dB,-1.79999632278593e+002°)	(6.59295843480120e+001dB,-1.79999782712281e+002°)
4.98884487459994e+000	(6.63346172857147e+001dB,-1.79999277355711e+002°)	(6.55825093168238e+001dB,-1.79999449176581e+002°)	(6.52167692795775e+001dB,-1.79999560347491e+002°)	(6.56169517785357e+001dB,-1.79999541396486e+002°)	(6.57312995889180e+001dB,-1.79999631430907e+002°)	(6.59295843538765e+001dB,-1.79999782211381e+002°)
5.00034534976960e+000	(6.63346172877592e+001dB,-1.79999275689843e+002°)	(6.55825093168222e+001dB,-1.79999447906802e+002°)	(6.52167692813770e+001dB,-1.79999559333987e+002°)	(6.56169517823045e+001dB,-1.79999540339295e+002°)	(6.57312995927385e+001dB,-1.79999630581268e+002°)	(6.59295843538754e+001dB,-1.79999781709327e+002°)
5.01187233627254e+000	(6.63346172857083e+001dB,-1.79999274020136e+002°)	(6.55825093149419e+001dB,-1.79999446634096e+002°)	(6.52167692813767e+001dB,-1.79999558318147e+002°)	(6.56169517823035e+001dB,-1.79999539279668e+002°)	(6.57312995946482e+001dB,-1.79999629729669e+002°)	(6.59295843519217e+001dB,-1.79999781206115e+002°)
5.02342589522368e+000	(6.63346172836575e+001dB,-1.79999272346580e+002°)	(6.55825093111845e+001dB,-1.79999445358456e+002°)	(6.52167692831762e+001dB,-1.79999557299966e+002°)	(6.56169517804179e+001dB,-1.79999538217598e+002°)	(6.57312995908261e+001dB,-1.79999628876108e+002°)	(6.59295843499665e+001dB,-1.79999780701743e+002°)
5.03500608787886e+000	(6.63346172877496e+001dB,-1.79999270669165e+002°)	(6.55825093130612e+001dB,-1.79999444079875e+002°)	(6.52167692831751e+001dB,-1.79999556279437e+002°)	(6.56169517804169e+001dB,-1.79999537153080e+002°)	(6.57312995889153e+001dB,-1.79999628020579e+002°)	(6.59295843538767e+001dB,-1.79999780196208e+002°)
5.04661297563510e+000	(6.63346172877463e+001dB,-1.79999268987883e+002°)	(6.55825093149375e+001dB,-1.79999442798347e+002°)	(6.52167692795727e+001dB,-1.79999555256555e+002°)	(6.56169517804155e+001dB,-1.79999536086107e+002°)	(6.57312995927358e+001dB,-1.79999627163078e+002°)	(6.59295843519211e+001dB,-1.79999779689508e+002°)
5.05824662003095e+000	(6.63346172877430e+001dB,-1.79999267302727e+002°)	(6.55825093111799e+001dB,-1.79999441513864e+002°)	(6.52167692795729e+001dB,-1.79999554231315e+002°)	(6.56169517823000e+001dB,-1.79999535016676e+002°)	(6.57312995908251e+001dB,-1.79999626303600e+002°)	(6.59295843519212e+001dB,-1.79999779181640e+002°)
5.06990708274685e+000	(6.63346172856921e+001dB,-1.79999265613685e+002°)	(6.55825093111783e+001dB,-1.79999440226421e+002°)	(6.52167692813724e+001dB,-1.79999553203712e+002°)	(6.56169517841845e+001dB,-1.79999533944778e+002°)	(6.57312995908240e+001dB,-1.79999625442141e+002°)	(6.59295843519211e+001dB,-1.79999778672601e+002°)
5.08159442560541e+000	(6.63346172795459e+001dB,-1.79999263920750e+002°)	(6.55825093111770e+001dB,-1.79999438936009e+002°)	(6.52167692831715e+001dB,-1.79999552173741e+002°)	(6.56169517822976e+001dB,-1.79999532870410e+002°)	(6.57312995927344e+001dB,-1.79999624578696e+002°)	(6.59295843499668e+001dB,-1.79999778162389e+002°)
5.09330871057176e+000	(6.63346172856855e+001dB,-1.79999262223912e+002°)	(6.55825093149305e+001dB,-1.79999437642623e+002°)	(6.52167692795692e+001dB,-1.79999551141395e+002°)	(6.56169517804115e+001dB,-1.79999531793565e+002°)	(6.57312995908233e+001dB,-1.79999623713260e+002°)	(6.59295843519219e+001dB,-1.79999777651000e+002°)
5.10504999975387e+000	(6.63346172836345e+001dB,-1.79999260523162e+002°)	(6.55825093149295e+001dB,-1.79999436346255e+002°)	(6.52167692813691e+001dB,-1.79999550106669e+002°)	(6.56169517785247e+001dB,-1.79999530714238e+002°)	(6.57312995927325e+001dB,-1.79999622845830e+002°)	(6.59295843519220e+001dB,-1.79999777138433e+002°)
5.11681835540289e+000	(6.63346172836312e+001dB,-1.79999258818492e+002°)	(6.55825093149277e+001dB,-1.79999435046899e+002°)	(6.52167692831691e+001dB,-1.79999549069557e+002°)	(6.56169517804095e+001dB,-1.79999529632422e+002°)	(6.57312995908216e+001dB,-1.79999621976400e+002°)	(6.59295843538769e+001dB,-1.79999776624684e+002°)
5.12861383991346e+000	(6.63346172836278e+001dB,-1.79999257109893e+002°)	(6.55825093130476e+001dB,-1.79999433744548e+002°)	(6.52167692813678e+001dB,-1.79999548030056e+002°)	(6.56169517822943e+001dB,-1.79999528548113e+002°)	(6.57312995908210e+001dB,-1.79999621104966e+002°)	(6.59295843558298e+001dB,-1.79999776109750e+002°)
5.14043651582407e+000	(6.63346172877198e+001dB,-1.79999255397354e+002°)	(6.55825093130460e+001dB,-1.79999432439194e+002°)	(6.52167692849675e+001dB,-1.79999546988157e+002°)	(6.56169517804077e+001dB,-1.79999527461305e+002°)	(6.57312995927312e+001dB,-1.79999620231523e+002°)	(6.59295843480127e+001dB,-1.79999775593630e+002°)
5.15228644581737e+000	(6.63346172795258e+001dB,-1.79999253680868e+002°)	(6.55825093168007e+001dB,-1.79999431130831e+002°)	(6.52167692831654e+001dB,-1.79999545943857e+002°)	(6.56169517804060e+001dB,-1.79999526371990e+002°)	(6.57312995889085e+001dB,-1.79999619356066e+002°)	(6.59295843519213e+001dB,-1.79999775076320e+002°)
5.16416369272052e+000	(6.63346172897606e+001dB,-1.79999251960424e+002°)	(6.55825093167982e+001dB,-1.79999429819453e+002°)	(6.52167692795633e+001dB,-1.79999544897149e+002°)	(6.56169517822904e+001dB,-1.79999525280164e+002°)	(6.57312995908180e+001dB,-1.79999618478591e+002°)	(6.59295843519208e+001dB,-1.79999774557818e+002°)
5.17606831950548e+000	(6.63346172856619e+001dB,-1.79999250236015e+002°)	(6.55825093167971e+001dB,-1.79999428505051e+002°)	(6.52167692795623e+001dB,-1.79999543848029e+002°)	(6.56169517822893e+001dB,-1.79999524185823e+002°)	(6.57312995927279e+001dB,-1.79999617599093e+002°)	(6.59295843538752e+001dB,-1.79999774038120e+002°)
5.18800038928941e+000	(6.63346172897538e+001dB,-1.79999248507630e+002°)	(6.55825093111613e+001dB,-1.79999427187619e+002°)	(6.52167692831624e+001dB,-1.79999542796490e+002°)	(6.56169517822884e+001dB,-1.79999523088958e+002°)	(6.57312995927281e+001dB,-1.79999616717568e+002°)	(6.59295843538763e+001dB,-1.79999773517224e+002°)
5.19995996533496e+000	(6.63346172815597e+001dB,-1.79999246775262e+002°)	(6.55825093092818e+001dB,-1.79999425867150e+002°)	(6.52167692813610e+001dB,-1.79999541742527e+002°)	(6.56169517822868e+001dB,-1.79999521989564e+002°)	(6.57312995927275e+001dB,-1.79999615834011e+002°)	(6.59295843519211e+001dB,-1.79999772995127e+002°)
5.21194711105061e+000	(6.63346172815563e+001dB,-1.79999245038900e+002°)	(6.55825093111586e+001dB,-1.79999424543637e+002°)	(6.52167692831605e+001dB,-1.79999540686135e+002°)	(6.56169517785148e+001dB,-1.79999520887636e+002°)	(6.57312995908167e+001dB,-1.79999614948417e+002°)	(6.59295843538761e+001dB,-1.79999772471827e+002°)
5.22396188999100e+000	(6.63346172836004e+001dB,-1.79999243298534e+002°)	(6.55825093130346e+001dB,-1.79999423217074e+002°)	(6.52167692759574e+001dB,-1.79999539627307e+002°)	(6.56169517841706e+001dB,-1.79999519783168e+002°)	(6.57312995908154e+001dB,-1.79999614060781e+002°)	(6.59295843499665e+001dB,-1.79999771947320e+002°)
5.23600436585730e+000	(6.63346172856446e+001dB,-1.79999241554157e+002°)	(6.55825093130326e+001dB,-1.79999421887451e+002°)	(6.52167692777563e+001dB,-1.79999538566038e+002°)	(6.56169517785130e+001dB,-1.79999518676154e+002°)	(6.57312995927255e+001dB,-1.79999613171099e+002°)	(6.59295843519213e+001dB,-1.79999771421604e+002°)
5.24807460249753e+000	(6.63346172835934e+001dB,-1.79999239805759e+002°)	(6.55825093149085e+001dB,-1.79999420554764e+002°)	(6.52167692777558e+001dB,-1.79999537502323e+002°)	(6.56169517822824e+001dB,-1.79999517566588e+002°)	(6.57312995927260e+001dB,-1.79999612279366e+002°)	(6.59295843519212e+001dB,-1.79999770894677e+002°)
5.26017266390686e+000	(6.63346172835899e+001dB,-1.79999238053330e+002°)	(6.55825093149073e+001dB,-1.79999419219005e+002°)	(6.52167692831567e+001dB,-1.79999536436156e+002°)	(6.56169517822817e+001dB,-1.79999516454464e+002°)	(6.57312995908135e+001dB,-1.79999611385578e+002°)	(6.59295843519216e+001dB,-1.79999770366534e+002°)
5.27229861422803e+000	(6.63346172856340e+001dB,-1.79999236296861e+002°)	(6.55825093149050e+001dB,-1.79999417880166e+002°)	(6.52167692813546e+001dB,-1.79999535367531e+002°)	(6.56169517785093e+001dB,-1.79999515339777e+002°)	(6.57312995889032e+001dB,-1.79999610489729e+002°)	(6.59295843519201e+001dB,-1.79999769837175e+002°)
5.28445251775160e+000	(6.63346172856304e+001dB,-1.79999234536344e+002°)	(6.55825093149038e+001dB,-1.79999416538242e+002°)	(6.52167692813543e+001dB,-1.79999534296442e+002°)	(6.56169517803941e+001dB,-1.79999514222519e+002°)	(6.57312995927237e+001dB,-1.79999609591816e+002°)	(6.59295843499651e+001dB,-1.79999769306594e+002°)
5.29663443891638e+000	(6.63346172897222e+001dB,-1.79999232771768e+002°)	(6.55825093130240e+001dB,-1.79999415193223e+002°)	(6.52167692813533e+001dB,-1.79999533222885e+002°)	(6.56169517822784e+001dB,-1.79999513102687e+002°)	(6.57312995908117e+001dB,-1.79999608691832e+002°)	(6.59295843519201e+001dB,-1.79999768774791e+002°)
5.30884444230968e+000	(6.63346172835756e+001dB,-1.79999231003124e+002°)	(6.55825093130223e+001dB,-1.79999413845105e+002°)	(6.52167692831520e+001dB,-1.79999532146852e+002°)	(6.56169517803923e+001dB,-1.79999511980272e+002°)	(6.57312995889008e+001dB,-1.79999607789774e+002°)	(6.59295843538736e+001dB,-1.79999768241762e+002°)
5.32108259266774e+000	(6.63346172815244e+001dB,-1.79999229230404e+002°)	(6.55825093130197e+001dB,-1.79999412493878e+002°)	(6.52167692831511e+001dB,-1.79999531068339e+002°)	(6.56169517822763e+001dB,-1.79999510855271e+002°)	(6.57312995869895e+001dB,-1.79999606885635e+002°)	(6.59295843519206e+001dB,-1.79999767707504e+002°)
5.33334895487600e+000	(6.63346172876637e+001dB,-1.79999227453596e+002°)	(6.55825093167739e+001dB,-1.79999411139536e+002°)	(6.52167692813498e+001dB,-1.79999529987340e+002°)	(6.56169517803894e+001dB,-1.79999509727676e+002°)	(6.57312995946313e+001dB,-1.79999605979413e+002°)	(6.59295843538747e+001dB,-1.79999767172015e+002°)
5.34564359396951e+000	(6.63346172835647e+001dB,-1.79999225672693e+002°)	(6.55825093130160e+001dB,-1.79999409782073e+002°)	(6.52167692813488e+001dB,-1.79999528903849e+002°)	(6.56169517841592e+001dB,-1.79999508597481e+002°)	(6.57312995927205e+001dB,-1.79999605071102e+002°)	(6.59295843480112e+001dB,-1.79999766635291e+002°)
5.35796657513321e+000	(6.63346172876564e+001dB,-1.79999223887684e+002°)	(6.55825093111375e+001dB,-1.79999408421480e+002°)	(6.52167692813477e+001dB,-1.79999527817861e+002°)	(6.56169517822726e+001dB,-1.79999507464681e+002°)	(6.57312995888992e+001dB,-1.79999604160697e+002°)	(6.59295843519203e+001dB,-1.79999766097329e+002°)
